narration_id, participant_id, video_id, narration_timestamp, start_timestamp, stop_timestamp, start_frame, stop_frame, narration, verb, verb_class, noun, noun_class, all_nouns, all_noun_classes
P24_06_2, P24, P24_06, 00:00:04.399, 00:00:05.56, 00:00:10.83, 333, 649, rinse spoon, rinse, 2, spoon, 1, ['spoon'], [1]
P24_06_20, P24, P24_06, 00:01:29.040, 00:01:20.89, 00:01:52.04, 4853, 6722, wash bowl, wash, 2, bowl, 7, ['bowl'], [7]
P24_06_23, P24, P24_06, 00:02:27.980, 00:02:24.20, 00:02:28.15, 8652, 8889, pick up pot, pick-up, 0, pot, 29, ['pot'], [29]
P24_06_24, P24, P24_06, 00:02:29.950, 00:02:27.75, 00:02:30.45, 8865, 9027, put down pot, put-down, 1, pot, 29, ['pot'], [29]
P24_06_25, P24, P24_06, 00:02:31.730, 00:02:30.68, 00:02:32.30, 9040, 9138, pick up colander, pick-up, 0, colander, 39, ['colander'], [39]
P24_06_26, P24, P24_06, 00:02:35.239, 00:02:32.84, 00:02:34.83, 9170, 9289, put down colander, put-down, 1, colander, 39, ['colander'], [39]
P24_06_3, P24, P24_06, 00:00:10.670, 00:00:08.06, 00:00:14.79, 483, 887, lather spoon, lather, 2, spoon, 1, ['spoon'], [1]
P24_06_31, P24, P24_06, 00:02:54.160, 00:02:53.79, 00:02:54.67, 10427, 10480, take sponge, take, 0, sponge, 9, ['sponge'], [9]
P24_06_32, P24, P24_06, 00:02:55.860, 00:02:55.20, 00:02:56.85, 10512, 10611, rinse sponge, rinse, 2, sponge, 9, ['sponge'], [9]
P24_06_33, P24, P24_06, 00:02:59.690, 00:02:56.13, 00:03:12.38, 10567, 11542, wash colander, wash, 2, colander, 39, ['colander'], [39]
P24_06_34, P24, P24_06, 00:03:01.690, 00:03:12.16, 00:03:13.61, 11529, 11616, take washing up liquid, take, 0, liquid:washing:up, 22, ['liquid:washing:up'], [22]
P24_06_36, P24, P24_06, 00:03:19.340, 00:03:17.28, 00:03:18.80, 11836, 11928, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_06_37, P24, P24_06, 00:03:21.970, 00:03:19.06, 00:03:24.58, 11943, 12274, wash colander, wash, 2, colander, 39, ['colander'], [39]
P24_06_38, P24, P24_06, 00:03:25.489, 00:03:24.68, 00:03:25.57, 12280, 12334, put down sponge, put-down, 1, sponge, 9, ['sponge'], [9]
P24_06_39, P24, P24_06, 00:03:27.049, 00:03:25.67, 00:03:26.86, 12340, 12411, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P24_06_4, P24, P24_06, 00:00:16.420, 00:00:15.93, 00:00:21.86, 955, 1311, rinse spoon, rinse, 2, spoon, 1, ['spoon'], [1]
P24_06_40, P24, P24_06, 00:03:33.190, 00:03:27.05, 00:03:45.89, 12423, 13553, rinse colander, rinse, 2, colander, 39, ['colander'], [39]
P24_06_41, P24, P24_06, 00:03:47.129, 00:03:46.10, 00:03:46.80, 13566, 13608, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_06_43, P24, P24_06, 00:03:49.819, 00:03:48.26, 00:03:51.45, 13695, 13887, put down colander, put-down, 1, colander, 39, ['colander'], [39]
P24_06_45, P24, P24_06, 00:03:53.470, 00:03:52.89, 00:03:54.19, 13973, 14051, take plate, take, 0, plate, 2, ['plate'], [2]
P24_06_46, P24, P24_06, 00:03:55.299, 00:03:54.29, 00:04:03.56, 14057, 14613, wash plate, wash, 2, plate, 2, ['plate'], [2]
P24_06_47, P24, P24_06, 00:04:03.239, 00:04:01.18, 00:04:04.38, 14470, 14662, pick up coffee cup, pick-up, 0, cup:coffee, 13, ['cup:coffee'], [13]
P24_06_48, P24, P24_06, 00:04:05.129, 00:04:04.42, 00:04:11.69, 14665, 15101, soap coffee cup, soap, 2, cup:coffee, 13, ['cup:coffee'], [13]
P24_06_49, P24, P24_06, 00:04:11.610, 00:04:11.16, 00:04:11.98, 15069, 15118, put coffee cup, put, 1, cup:coffee, 13, ['cup:coffee'], [13]
P24_06_5, P24, P24_06, 00:00:22.590, 00:00:22.24, 00:00:23.02, 1334, 1381, put down down spoon, put-down, 1, spoon, 1, ['spoon'], [1]
P24_06_50, P24, P24_06, 00:04:13.230, 00:04:12.18, 00:04:13.38, 15130, 15202, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P24_06_51, P24, P24_06, 00:04:18.870, 00:04:12.29, 00:04:13.70, 15137, 15222, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P24_06_52, P24, P24_06, 00:04:14.879, 00:04:12.93, 00:04:17.60, 15175, 15456, soap fork, lather, 2, fork:soap, 14, ['fork:soap'], [14]
P24_06_53, P24, P24_06, 00:04:20.880, 00:04:13.23, 00:04:17.61, 15193, 15456, soap fork, lather, 2, fork:soap, 14, ['fork:soap'], [14]
P24_06_54, P24, P24_06, 00:04:17.650, 00:04:17.46, 00:04:19.22, 15447, 15553, put fork, put, 1, fork, 14, ['fork'], [14]
P24_06_55, P24, P24_06, 00:04:25.180, 00:04:17.57, 00:04:18.62, 15454, 15517, put fork, put, 1, fork, 14, ['fork'], [14]
P24_06_56, P24, P24_06, 00:04:30.630, 00:04:28.65, 00:04:30.28, 16118, 16216, pick up coffee cup, pick-up, 0, cup:coffee, 13, ['cup:coffee'], [13]
P24_06_57, P24, P24_06, 00:04:32.050, 00:04:29.63, 00:04:33.11, 16177, 16386, rinse coffee cup, rinse, 2, cup:coffee, 13, ['cup:coffee'], [13]
P24_06_58, P24, P24_06, 00:04:40.380, 00:04:39.36, 00:04:40.75, 16761, 16845, put coffee cup, put, 1, cup:coffee, 13, ['cup:coffee'], [13]
P24_06_6, P24, P24_06, 00:00:24.939, 00:00:24.10, 00:00:25.01, 1446, 1500, grab ladle, grab, 0, ladle, 97, ['ladle'], [97]
P24_06_60, P24, P24_06, 00:04:46.040, 00:04:43.77, 00:04:45.80, 17026, 17148, pick up chopping board, pick-up, 0, board:chopping, 18, ['board:chopping'], [18]
P24_06_61, P24, P24_06, 00:04:47.430, 00:04:45.83, 00:04:48.27, 17149, 17296, put chopping board, put, 1, board:chopping, 18, ['board:chopping'], [18]
P24_06_64, P24, P24_06, 00:04:58.940, 00:04:56.71, 00:04:57.91, 17802, 17874, grab fork, grab, 0, fork, 14, ['fork'], [14]
P24_06_65, P24, P24_06, 00:05:00.710, 00:04:59.10, 00:05:01.85, 17946, 18111, rinse fork, rinse, 2, fork, 14, ['fork'], [14]
P24_06_66, P24, P24_06, 00:05:04.620, 00:05:04.23, 00:05:05.37, 18253, 18322, grab fork, grab, 0, fork, 14, ['fork'], [14]
P24_06_67, P24, P24_06, 00:05:05.800, 00:05:05.21, 00:05:07.53, 18312, 18451, rinse fork, rinse, 2, fork, 14, ['fork'], [14]
P24_06_68, P24, P24_06, 00:05:10.560, 00:05:09.92, 00:05:11.09, 18595, 18665, grab plate, grab, 0, plate, 2, ['plate'], [2]
P24_06_69, P24, P24_06, 00:05:11.560, 00:05:11.19, 00:05:15.57, 18671, 18934, rinse plate, rinse, 2, plate, 2, ['plate'], [2]
P24_06_70, P24, P24_06, 00:05:17.570, 00:05:15.82, 00:05:18.70, 18949, 19122, put plate down, put-down, 1, plate, 2, ['plate'], [2]
P24_06_71, P24, P24_06, 00:05:19.720, 00:05:18.92, 00:05:20.33, 19135, 19219, grab ladle, grab, 0, ladle, 97, ['ladle'], [97]
P24_06_72, P24, P24_06, 00:05:21.620, 00:05:21.20, 00:05:36.64, 19272, 20198, lather ladle, lather, 2, ladle, 97, ['ladle'], [97]
P24_06_73, P24, P24_06, 00:05:37.860, 00:05:37.15, 00:05:47.03, 20229, 20821, rinse ladle, rinse, 2, ladle, 97, ['ladle'], [97]
P24_06_74, P24, P24_06, 00:05:45.110, 00:05:48.01, 00:05:50.21, 20880, 21012, put down ladle, put-down, 1, ladle, 97, ['ladle'], [97]
P24_06_75, P24, P24_06, 00:05:52.900, 00:05:51.92, 00:05:53.15, 21115, 21189, pick up pot, pick-up, 0, pot, 29, ['pot'], [29]
P24_06_76, P24, P24_06, 00:05:54.389, 00:05:53.16, 00:06:04.81, 21189, 21888, rinse pot, rinse, 2, pot, 29, ['pot'], [29]
P24_06_78, P24, P24_06, 00:06:12.789, 00:06:10.79, 00:06:30.94, 22247, 23456, lather pot, lather, 2, pot, 29, ['pot'], [29]
P24_06_79, P24, P24_06, 00:06:34.610, 00:06:35.65, 00:06:58.82, 23739, 25129, rinse pot, rinse, 2, pot, 29, ['pot'], [29]
P24_06_8, P24, P24_06, 00:00:27.810, 00:00:26.44, 00:00:27.24, 1586, 1634, put down down ladle, put-down, 1, ladle, 97, ['ladle'], [97]
P24_06_80, P24, P24_06, 00:06:36.020, 00:06:58.68, 00:07:00.43, 25120, 25225, put pot, put, 1, pot, 29, ['pot'], [29]
P24_06_81, P24, P24_06, 00:07:01.190, 00:07:00.09, 00:07:01.59, 25205, 25295, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_06_82, P24, P24_06, 00:07:07.090, 00:07:01.65, 00:07:04.58, 25299, 25474, pick up sink cap, pick-up, 0, cap:sink, 39, ['cap:sink'], [39]
P24_06_83, P24, P24_06, 00:07:10.860, 00:07:01.91, 00:07:11.32, 25314, 25879, clean sink cap, clean, 2, cap:sink, 39, ['cap:sink'], [39]
P24_06_84, P24, P24_06, 00:07:22.440, 00:07:21.78, 00:07:26.47, 26506, 26788, rinse sink cap, rinse, 2, cap:sink, 39, ['cap:sink'], [39]
P24_06_85, P24, P24_06, 00:07:23.979, 00:07:27.94, 00:07:29.09, 26876, 26945, put sink cap, put, 1, cap:sink, 39, ['cap:sink'], [39]
P24_06_86, P24, P24_06, 00:07:33.130, 00:07:31.81, 00:07:33.18, 27108, 27190, take pan, take, 0, pan, 5, ['pan'], [5]
P24_06_87, P24, P24_06, 00:07:34.979, 00:07:34.11, 00:07:42.26, 27246, 27735, rinse pan, rinse, 2, pan, 5, ['pan'], [5]
P24_06_88, P24, P24_06, 00:07:43.949, 00:07:43.28, 00:07:43.99, 27796, 27839, take sponge, take, 0, sponge, 9, ['sponge'], [9]
P24_06_89, P24, P24_06, 00:07:47.190, 00:07:44.37, 00:08:00.73, 27862, 28843, wash pan, wash, 2, pan, 5, ['pan'], [5]
P24_06_90, P24, P24_06, 00:08:03.509, 00:08:00.83, 00:08:03.62, 28849, 29017, rinse sponge, rinse, 2, sponge, 9, ['sponge'], [9]
P24_06_91, P24, P24_06, 00:08:07.440, 00:08:03.72, 00:08:15.46, 29023, 29727, rinse pan, rinse, 2, pan, 5, ['pan'], [5]
P24_06_92, P24, P24_06, 00:08:18.020, 00:08:17.44, 00:08:19.03, 29846, 29941, put down pan, put-down, 1, pan, 5, ['pan'], [5]
P24_06_93, P24, P24_06, 00:08:21.639, 00:08:20.81, 00:08:23.44, 30048, 30206, rinse sponge, rinse, 2, sponge, 9, ['sponge'], [9]
P24_06_95, P24, P24_06, 00:08:29.599, 00:08:26.36, 00:08:29.86, 30381, 30591, rinse sponge, rinse, 2, sponge, 9, ['sponge'], [9]
P24_06_96, P24, P24_06, 00:08:31.090, 00:08:29.96, 00:08:30.77, 30597, 30646, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_06_98, P24, P24_06, 00:08:50.580, 00:08:41.08, 00:08:45.08, 31264, 31504, rinse sponge, rinse, 2, sponge, 9, ['sponge'], [9]
P24_07_113, P24, P24_07, 00:07:59.670, 00:07:59.73, 00:08:00.73, 28783, 28843, take fork, take, 0, fork, 14, ['fork'], [14]
P24_07_115, P24, P24_07, 00:08:09.350, 00:08:08.45, 00:08:11.45, 29307, 29487, take dish, take, 0, dish, 2, ['dish'], [2]
P24_07_116, P24, P24_07, 00:08:12.370, 00:08:11.16, 00:08:13.53, 29469, 29611, put dish, put, 1, dish, 2, ['dish'], [2]
P24_07_124, P24, P24_07, 00:08:45.439, 00:08:46.09, 00:08:48.09, 31565, 31685, pick up potato peeler, pick-up, 0, peeler:potato, 87, ['peeler:potato'], [87]
P24_07_126, P24, P24_07, 00:08:48.649, 00:08:49.35, 00:08:50.45, 31761, 31827, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P24_07_127, P24, P24_07, 00:08:50.699, 00:08:49.50, 00:08:53.19, 31770, 31991, put fork, put, 1, fork, 14, ['fork'], [14]
P24_07_139, P24, P24_07, 00:11:25.850, 00:11:23.90, 00:11:27.79, 41034, 41267, pick up colander, pick-up, 0, colander, 39, ['colander'], [39]
P24_07_140, P24, P24_07, 00:11:27.629, 00:11:27.89, 00:11:30.69, 41273, 41441, put down colander, put-down, 1, colander, 39, ['colander'], [39]
P24_07_143, P24, P24_07, 00:11:47.860, 00:11:35.40, 00:11:50.86, 41724, 42651, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P24_07_153, P24, P24_07, 00:12:47.929, 00:12:48.13, 00:12:49.14, 46087, 46148, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P24_07_156, P24, P24_07, 00:12:58.989, 00:12:59.78, 00:13:00.68, 46786, 46840, pick up meat dish, pick-up, 0, dish:meat, 2, ['dish:meat'], [2]
P24_07_157, P24, P24_07, 00:13:00.339, 00:13:00.49, 00:13:02.48, 46829, 46948, place dish with meat, place-with, 1, dish, 2, ['dish', 'meat'], [2, 28]
P24_07_159, P24, P24_07, 00:13:05.119, 00:13:04.54, 00:13:06.54, 47072, 47192, pick up knife, pick-up, 0, knife, 4, ['knife'], [4]
P24_07_160, P24, P24_07, 00:13:06.119, 00:13:06.42, 00:13:07.35, 47185, 47241, place knife, place, 1, knife, 4, ['knife'], [4]
P24_07_161, P24, P24_07, 00:13:11.009, 00:13:09.38, 00:13:11.83, 47362, 47509, pick up glass, pick-up, 0, glass, 10, ['glass'], [10]
P24_07_162, P24, P24_07, 00:13:12.009, 00:13:11.90, 00:13:13.15, 47514, 47589, place glass, place, 1, glass, 10, ['glass'], [10]
P24_07_166, P24, P24_07, 00:13:19.730, 00:13:19.58, 00:13:21.32, 47974, 48079, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P24_07_168, P24, P24_07, 00:13:21.999, 00:13:21.63, 00:13:25.73, 48097, 48343, rinse colander, rinse, 2, colander, 39, ['colander'], [39]
P24_07_169, P24, P24_07, 00:13:44.369, 00:13:25.83, 00:13:46.70, 48349, 49602, clean colander, clean, 2, colander, 39, ['colander'], [39]
P24_07_170, P24, P24_07, 00:13:45.899, 00:13:46.32, 00:13:47.52, 49579, 49651, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_07_171, P24, P24_07, 00:13:46.929, 00:13:47.62, 00:13:49.58, 49657, 49774, place colander, place, 1, colander, 39, ['colander'], [39]
P24_07_173, P24, P24_07, 00:13:57.449, 00:13:57.82, 00:13:58.77, 50269, 50326, pick up cooking pan, pick-up, 0, pan:cooking, 5, ['pan:cooking'], [5]
P24_07_174, P24, P24_07, 00:13:58.859, 00:13:58.80, 00:13:59.81, 50328, 50388, put pan in sink, put-in, 5, pan, 5, ['pan', 'sink'], [5, 63]
P24_07_175, P24, P24_07, 00:14:00.209, 00:13:59.49, 00:14:00.67, 50369, 50440, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P24_07_176, P24, P24_07, 00:14:04.649, 00:14:04.55, 00:14:05.92, 50673, 50755, take cutting board, take, 0, board:cutting, 18, ['board:cutting'], [18]
P24_07_177, P24, P24_07, 00:14:06.839, 00:14:06.02, 00:14:08.38, 50761, 50902, put cutting board in sink, put-in, 5, board:cutting, 18, ['board:cutting', 'sink'], [18, 63]
P24_07_178, P24, P24_07, 00:14:08.489, 00:14:09.14, 00:14:09.77, 50948, 50986, take knife and peeler, take, 0, knife, 4, ['knife', 'peeler'], [4, 87]
P24_07_179, P24, P24_07, 00:14:14.220, 00:14:11.39, 00:14:13.72, 51083, 51223, put knife and peeler in sink, put-in, 5, knife, 4, ['knife', 'peeler', 'sink'], [4, 87, 63]
P24_07_183, P24, P24_07, 00:14:36.839, 00:14:36.93, 00:14:37.64, 52615, 52658, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P24_07_185, P24, P24_07, 00:14:38.839, 00:14:38.92, 00:14:39.67, 52735, 52780, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_07_187, P24, P24_07, 00:14:44.779, 00:14:44.52, 00:14:47.18, 53071, 53230, put down rag, put-down, 1, rag, 17, ['rag'], [17]
P24_07_22, P24, P24_07, 00:01:01.859, 00:01:01.29, 00:01:02.98, 3677, 3778, pick up chopping board, pick-up, 0, board:chopping, 18, ['board:chopping'], [18]
P24_07_23, P24, P24_07, 00:01:02.859, 00:01:03.12, 00:01:04.42, 3787, 3865, put chopping board, put, 1, board:chopping, 18, ['board:chopping'], [18]
P24_07_3, P24, P24_07, 00:00:09.550, 00:00:10.32, 00:00:11.16, 619, 669, grab pan, grab, 0, pan, 5, ['pan'], [5]
P24_07_4, P24, P24_07, 00:00:10.670, 00:00:11.30, 00:00:12.21, 678, 732, put pan on hob, put-on, 1, pan, 5, ['pan', 'hob'], [5, 24]
P24_07_49, P24, P24_07, 00:02:24.110, 00:02:24.63, 00:02:25.87, 8677, 8752, take colander, take, 0, colander, 39, ['colander'], [39]
P24_07_50, P24, P24_07, 00:02:25.570, 00:02:25.73, 00:02:26.98, 8743, 8818, put down colander, put-down, 1, colander, 39, ['colander'], [39]
P24_07_53, P24, P24_07, 00:02:33.700, 00:02:34.16, 00:02:35.03, 9249, 9301, take knife, take, 0, knife, 4, ['knife'], [4]
P24_07_60, P24, P24_07, 00:03:13.240, 00:03:12.73, 00:03:13.75, 11563, 11625, put fork, put, 1, fork, 14, ['fork'], [14]
P24_07_62, P24, P24_07, 00:03:17.700, 00:03:16.33, 00:03:18.12, 11779, 11887, pick up knife, pick-up, 0, knife, 4, ['knife'], [4]
P24_07_66, P24, P24_07, 00:04:23.740, 00:04:23.17, 00:04:24.62, 15790, 15877, put knife, put, 1, knife, 4, ['knife'], [4]
P24_07_78, P24, P24_07, 00:04:54.990, 00:04:54.31, 00:04:55.11, 17658, 17706, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_07_79, P24, P24_07, 00:04:56.710, 00:04:56.35, 00:04:58.31, 17781, 17898, pick up cloth, pick-up, 0, cloth, 17, ['cloth'], [17]
P24_07_83, P24, P24_07, 00:05:25.190, 00:05:25.45, 00:05:26.43, 19527, 19585, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P24_07_85, P24, P24_07, 00:05:33.500, 00:05:33.90, 00:05:34.75, 20034, 20085, put fork, put, 1, fork, 14, ['fork'], [14]
P24_07_93, P24, P24_07, 00:06:06.590, 00:06:07.04, 00:06:07.81, 22022, 22068, take knife, take, 0, knife, 4, ['knife'], [4]
P24_07_94, P24, P24_07, 00:06:07.590, 00:06:07.62, 00:06:08.92, 22057, 22135, take fork, take, 0, fork, 14, ['fork'], [14]
P24_07_96, P24, P24_07, 00:06:17.860, 00:06:17.20, 00:06:19.45, 22632, 22767, put down fork and knife, put-down, 1, fork, 14, ['fork', 'knife'], [14, 4]
P24_08_10, P24, P24_08, 00:00:28.810, 00:00:24.67, 00:00:29.29, 1480, 1757, pick up pot, pick-up, 0, pot, 29, ['pot'], [29]
P24_08_105, P24, P24_08, 00:08:12.560, 00:08:11.63, 00:08:13.27, 29497, 29596, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P24_08_112, P24, P24_08, 00:08:54.080, 00:08:53.33, 00:08:54.93, 31999, 32095, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P24_08_117, P24, P24_08, 00:09:08.540, 00:09:08.14, 00:09:09.01, 32888, 32940, pick up wooden spoon, pick-up, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_12, P24, P24_08, 00:00:26.640, 00:00:26.40, 00:00:28.40, 1584, 1704, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P24_08_120, P24, P24_08, 00:09:32.260, 00:09:31.17, 00:09:32.74, 34270, 34364, put down spoon, put-down, 1, spoon, 1, ['spoon'], [1]
P24_08_123, P24, P24_08, 00:09:38.280, 00:09:38.20, 00:09:39.04, 34692, 34742, pick up wooden spoon, pick-up, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_124, P24, P24_08, 00:09:44.760, 00:09:44.32, 00:09:45.29, 35059, 35117, put wooden spoon, put, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_13, P24, P24_08, 00:00:29.810, 00:00:29.28, 00:00:33.34, 1756, 2000, put pot on stove, put-on, 1, pot, 29, ['pot', 'stove'], [29, 24]
P24_08_131, P24, P24_08, 00:10:07.870, 00:10:07.49, 00:10:08.33, 36449, 36499, pick up wooden spoon, pick-up, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_137, P24, P24_08, 00:10:25.690, 00:10:24.70, 00:10:25.77, 37482, 37546, put down wooden spoon, put-down, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_139, P24, P24_08, 00:10:32.570, 00:10:31.79, 00:10:33.12, 37907, 37987, take wooden spoon, take, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_143, P24, P24_08, 00:11:01.820, 00:11:01.76, 00:11:02.76, 39705, 39765, put down wooden spoon, put-down, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_144, P24, P24_08, 00:11:03.830, 00:11:02.86, 00:11:04.71, 39771, 39882, take plate, take, 0, plate, 2, ['plate'], [2]
P24_08_146, P24, P24_08, 00:11:08.840, 00:11:06.82, 00:11:09.09, 40009, 40145, close saucepan, close, 4, saucepan, 5, ['saucepan'], [5]
P24_08_147, P24, P24_08, 00:11:11.980, 00:11:09.26, 00:11:11.26, 40155, 40275, take wooden spoon, take, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_148, P24, P24_08, 00:11:13.520, 00:11:11.36, 00:11:12.36, 40281, 40341, put down wooden spoon, put-down, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_150, P24, P24_08, 00:11:23.540, 00:11:13.25, 00:11:13.93, 40395, 40435, take knife, take, 0, knife, 4, ['knife'], [4]
P24_08_152, P24, P24_08, 00:11:24.760, 00:11:24.93, 00:11:25.97, 41095, 41158, take cutting board, take, 0, board:cutting, 18, ['board:cutting'], [18]
P24_08_154, P24, P24_08, 00:11:28.440, 00:11:31.17, 00:11:31.90, 41470, 41514, put down cutting board, put-down, 1, board:cutting, 18, ['board:cutting'], [18]
P24_08_155, P24, P24_08, 00:11:31.860, 00:11:32.00, 00:11:32.76, 41520, 41565, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P24_08_156, P24, P24_08, 00:11:32.860, 00:11:32.55, 00:11:33.56, 41553, 41613, take wooden spoon, take, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_158, P24, P24_08, 00:11:38.610, 00:11:43.04, 00:11:43.97, 42182, 42238, put down wooden spoon, put-down, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_163, P24, P24_08, 00:12:00.330, 00:12:00.41, 00:12:01.05, 43224, 43263, pick up wooden spoon, pick-up, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_165, P24, P24_08, 00:12:08.920, 00:12:03.80, 00:12:06.46, 43428, 43587, put down pan, put-down, 1, pan, 5, ['pan'], [5]
P24_08_166, P24, P24_08, 00:12:09.920, 00:12:06.56, 00:12:08.50, 43593, 43710, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P24_08_167, P24, P24_08, 00:12:11.380, 00:12:10.37, 00:12:11.62, 43822, 43897, put down spoon, put-down, 1, spoon, 1, ['spoon'], [1]
P24_08_183, P24, P24_08, 00:13:43.820, 00:13:43.77, 00:13:44.53, 49426, 49471, pick up wooden spoon, pick-up, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_191, P24, P24_08, 00:14:10.830, 00:14:10.29, 00:14:11.62, 51017, 51097, put down wooden spoon, put-down, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_213, P24, P24_08, 00:15:25.280, 00:15:22.69, 00:15:23.49, 55361, 55409, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P24_08_22, P24, P24_08, 00:00:52.280, 00:00:52.34, 00:00:53.55, 3140, 3213, pick up plate, pick-up, 0, plate, 2, ['plate'], [2]
P24_08_225, P24, P24_08, 00:16:33.540, 00:16:32.55, 00:16:34.62, 59553, 59677, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P24_08_226, P24, P24_08, 00:16:36.790, 00:16:36.86, 00:16:38.37, 59811, 59902, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P24_08_228, P24, P24_08, 00:16:40.660, 00:16:39.60, 00:16:41.84, 59976, 60110, rinse sponge, rinse, 2, sponge, 9, ['sponge'], [9]
P24_08_229, P24, P24_08, 00:16:43.500, 00:16:43.29, 00:16:45.31, 60197, 60318, put detergent on sponge, put-on, 1, detergent, 22, ['detergent', 'sponge'], [22, 9]
P24_08_23, P24, P24_08, 00:00:54.060, 00:00:53.65, 00:00:55.01, 3219, 3300, put down plate, put-down, 1, plate, 2, ['plate'], [2]
P24_08_230, P24, P24_08, 00:16:48.260, 00:16:47.79, 00:16:52.45, 60467, 60747, lather knife, lather, 2, knife, 4, ['knife'], [4]
P24_08_231, P24, P24_08, 00:16:54.120, 00:16:53.78, 00:16:56.91, 60826, 61014, rinse cutting board, rinse, 2, board:cutting, 18, ['board:cutting'], [18]
P24_08_232, P24, P24_08, 00:16:55.860, 00:16:56.36, 00:17:02.58, 60981, 61354, lather cutting board, lather, 2, board:cutting, 18, ['board:cutting'], [18]
P24_08_233, P24, P24_08, 00:17:02.680, 00:17:02.82, 00:17:06.30, 61369, 61578, rinse cutting board, rinse, 2, board:cutting, 18, ['board:cutting'], [18]
P24_08_234, P24, P24_08, 00:17:06.420, 00:17:07.06, 00:17:08.26, 61623, 61695, rinse knife, rinse, 2, knife, 4, ['knife'], [4]
P24_08_236, P24, P24_08, 00:17:13.680, 00:17:13.79, 00:17:14.46, 62027, 62067, put down cutting board, put-down, 1, board:cutting, 18, ['board:cutting'], [18]
P24_08_238, P24, P24_08, 00:17:16.689, 00:17:16.73, 00:17:17.73, 62203, 62263, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P24_08_239, P24, P24_08, 00:17:18.680, 00:17:17.83, 00:17:19.08, 62269, 62344, pick up colander, pick-up, 0, colander, 39, ['colander'], [39]
P24_08_240, P24, P24_08, 00:17:19.810, 00:17:19.18, 00:17:20.93, 62350, 62455, put down colander, put-down, 1, colander, 39, ['colander'], [39]
P24_08_247, P24, P24_08, 00:17:44.890, 00:17:44.41, 00:17:45.57, 63864, 63934, put down wooden spoon, put-down, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_249, P24, P24_08, 00:17:50.160, 00:17:47.85, 00:17:51.08, 64070, 64264, pick up coffee cup, pick-up, 0, cup:coffee, 13, ['cup:coffee'], [13]
P24_08_252, P24, P24_08, 00:17:56.600, 00:17:56.22, 00:17:57.83, 64573, 64669, put down coffee cup, put-down, 1, cup:coffee, 13, ['cup:coffee'], [13]
P24_08_253, P24, P24_08, 00:18:01.010, 00:17:57.88, 00:18:07.70, 64672, 65262, pick up colander, pick-up, 0, colander, 39, ['colander'], [39]
P24_08_257, P24, P24_08, 00:18:21.920, 00:18:21.55, 00:18:22.77, 66093, 66166, put down sponge, put-down, 1, sponge, 9, ['sponge'], [9]
P24_08_259, P24, P24_08, 00:18:28.100, 00:18:28.01, 00:18:28.59, 66480, 66515, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_08_263, P24, P24_08, 00:18:38.570, 00:18:37.94, 00:18:38.98, 67076, 67138, take wooden spoon, take, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
